Year,Category,Nominee,Won,Genre
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Adventure
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Animation
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Biography
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Comedy
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Drama
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Family
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Fantasy
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Musical
1962,Costume Design,The Wonderful World of the Brothers Grimm,YES,Romance
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Adventure
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Animation
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Biography
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Comedy
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Drama
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Family
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Fantasy
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Musical
1962,Music (Scoring),The Wonderful World of the Brothers Grimm,NO,Romance
1953,Documentary (Short Subject),The Word,NO,Documentary
1953,Documentary (Short Subject),The Word,NO,Short
1982,Actor -- Supporting Role,The World According to Garp,NO,Comedy
1982,Actor -- Supporting Role,The World According to Garp,NO,Drama
1982,Actress -- Supporting Role,The World According to Garp,NO,Comedy
1982,Actress -- Supporting Role,The World According to Garp,NO,Drama
2008,Actor -- Leading Role,The Wrestler,NO,Drama
2008,Actor -- Leading Role,The Wrestler,NO,Sport
2008,Actress -- Supporting Role,The Wrestler,NO,Drama
2008,Actress -- Supporting Role,The Wrestler,NO,Sport
1993,Short Film (Animated),The Wrong Trousers,YES,Animation
1993,Short Film (Animated),The Wrong Trousers,YES,Comedy
1993,Short Film (Animated),The Wrong Trousers,YES,Crime
1993,Short Film (Animated),The Wrong Trousers,YES,Family
1993,Short Film (Animated),The Wrong Trousers,YES,Short
1963,Documentary (Feature),The Yanks Are Coming,NO,Documentary
1946,Actor -- Leading Role,The Yearling,NO,Drama
1946,Actor -- Leading Role,The Yearling,NO,Family
1946,Actress -- Leading Role,The Yearling,NO,Drama
1946,Actress -- Leading Role,The Yearling,NO,Family
1946,Art Direction,The Yearling,YES,Drama
1946,Art Direction,The Yearling,YES,Family
1946,Cinematography,The Yearling,YES,Drama
1946,Cinematography,The Yearling,YES,Family
1946,Directing,The Yearling,NO,Drama
1946,Directing,The Yearling,NO,Family
1946,Film Editing,The Yearling,NO,Drama
1946,Film Editing,The Yearling,NO,Family
1946,Best Picture,The Yearling,NO,Drama
1946,Best Picture,The Yearling,NO,Family
1980,Documentary (Feature),The Yellow Star - The Persecution of the Jews in Europe 1933-45,NO,
1968,Music (Scoring),The Young Girls of Rochefort,NO,
1959,Music (Song),The Young Land,NO,Western
1958,Cinematography,The Young Lions,NO,Action
1958,Cinematography,The Young Lions,NO,Drama
1958,Cinematography,The Young Lions,NO,War
1958,Music (Scoring),The Young Lions,NO,Action
1958,Music (Scoring),The Young Lions,NO,Drama
1958,Music (Scoring),The Young Lions,NO,War
1958,Sound,The Young Lions,NO,Action
1958,Sound,The Young Lions,NO,Drama
1958,Sound,The Young Lions,NO,War
1959,Actor -- Supporting Role,The Young Philadelphians,NO,Drama
1959,Cinematography,The Young Philadelphians,NO,Drama
1959,Costume Design,The Young Philadelphians,NO,Drama
2009,Art Direction,The Young Victoria,NO,Biography
2009,Art Direction,The Young Victoria,NO,Drama
2009,Art Direction,The Young Victoria,NO,History
2009,Art Direction,The Young Victoria,NO,Romance
2009,Costume Design,The Young Victoria,YES,Biography
2009,Costume Design,The Young Victoria,YES,Drama
2009,Costume Design,The Young Victoria,YES,History
2009,Costume Design,The Young Victoria,YES,Romance
2009,Makeup,The Young Victoria,NO,Biography
2009,Makeup,The Young Victoria,NO,Drama
2009,Makeup,The Young Victoria,NO,History
2009,Makeup,The Young Victoria,NO,Romance
1938,Cinematography,The Young in Heart,NO,Comedy
1938,Cinematography,The Young in Heart,NO,Drama
1938,Music (Scoring),The Young in Heart,NO,Comedy
1938,Music (Scoring),The Young in Heart,NO,Drama
1938,Music (Scoring),The Young in Heart,NO,Comedy
1938,Music (Scoring),The Young in Heart,NO,Drama
1991,Actress -- Leading Role,Thelma & Louise,NO,Adventure
1991,Actress -- Leading Role,Thelma & Louise,NO,Crime
1991,Actress -- Leading Role,Thelma & Louise,NO,Drama
1991,Actress -- Leading Role,Thelma & Louise,NO,Thriller
1991,Actress -- Leading Role,Thelma & Louise,NO,Adventure
1991,Actress -- Leading Role,Thelma & Louise,NO,Crime
1991,Actress -- Leading Role,Thelma & Louise,NO,Drama
1991,Actress -- Leading Role,Thelma & Louise,NO,Thriller
1991,Cinematography,Thelma & Louise,NO,Adventure
1991,Cinematography,Thelma & Louise,NO,Crime
1991,Cinematography,Thelma & Louise,NO,Drama
1991,Cinematography,Thelma & Louise,NO,Thriller
1991,Directing,Thelma & Louise,NO,Adventure
1991,Directing,Thelma & Louise,NO,Crime
1991,Directing,Thelma & Louise,NO,Drama
1991,Directing,Thelma & Louise,NO,Thriller
1991,Film Editing,Thelma & Louise,NO,Adventure
1991,Film Editing,Thelma & Louise,NO,Crime
1991,Film Editing,Thelma & Louise,NO,Drama
1991,Film Editing,Thelma & Louise,NO,Thriller
1991,Writing,Thelma & Louise,YES,Adventure
1991,Writing,Thelma & Louise,YES,Crime
1991,Writing,Thelma & Louise,YES,Drama
1991,Writing,Thelma & Louise,YES,Thriller
1954,Special Effects (archaic category),Them!,NO,Horror
1954,Special Effects (archaic category),Them!,NO,Sci-Fi
1936,Actress -- Leading Role,Theodora Goes Wild,NO,Comedy
1936,Actress -- Leading Role,Theodora Goes Wild,NO,Romance
1936,Film Editing,Theodora Goes Wild,NO,Comedy
1936,Film Editing,Theodora Goes Wild,NO,Romance
1938,Music (Scoring),There Goes My Heart,NO,Comedy
1938,Music (Scoring),There Goes My Heart,NO,Romance
2007,Actor -- Leading Role,There Will Be Blood,YES,Drama
2007,Art Direction,There Will Be Blood,NO,Drama
2007,Cinematography,There Will Be Blood,YES,Drama
2007,Directing,There Will Be Blood,NO,Drama
2007,Film Editing,There Will Be Blood,NO,Drama
2007,Best Picture,There Will Be Blood,NO,Drama
2007,Sound Editing,There Will Be Blood,NO,Drama
2007,Writing,There Will Be Blood,NO,Drama
1954,Costume Design,There's No Business Like Show Business,NO,Comedy
1954,Costume Design,There's No Business Like Show Business,NO,Drama
1954,Costume Design,There's No Business Like Show Business,NO,Musical
1954,Costume Design,There's No Business Like Show Business,NO,Romance
1954,Music (Scoring),There's No Business Like Show Business,NO,Comedy
1954,Music (Scoring),There's No Business Like Show Business,NO,Drama
1954,Music (Scoring),There's No Business Like Show Business,NO,Musical
1954,Music (Scoring),There's No Business Like Show Business,NO,Romance
1954,Writing,There's No Business Like Show Business,NO,Comedy
1954,Writing,There's No Business Like Show Business,NO,Drama
1954,Writing,There's No Business Like Show Business,NO,Musical
1954,Writing,There's No Business Like Show Business,NO,Romance
1936,Actress -- Supporting Role,These Three,NO,Drama
1936,Actress -- Supporting Role,These Three,NO,Romance
1940,Actor -- Supporting Role,They Knew What They Wanted,NO,Drama
1940,Actor -- Supporting Role,They Knew What They Wanted,NO,Romance
1953,Documentary (Short Subject),They Planted a Stone,NO,Documentary
1953,Documentary (Short Subject),They Planted a Stone,NO,Short
1939,Music (Scoring),They Shall Have Music,NO,Drama
1939,Music (Scoring),They Shall Have Music,NO,Family
1939,Music (Scoring),They Shall Have Music,NO,Music
1969,Art Direction,"They Shoot Horses, Don't They?",NO,Drama
1969,Costume Design,"They Shoot Horses, Don't They?",NO,Drama
1969,Directing,"They Shoot Horses, Don't They?",NO,Drama
1969,Film Editing,"They Shoot Horses, Don't They?",NO,Drama
1969,Music (Scoring),"They Shoot Horses, Don't They?",NO,Drama
1969,Writing,"They Shoot Horses, Don't They?",NO,Drama
1969,Actor -- Supporting Role,"They Shoot Horses, Don't They? ",YES,
1969,Actress -- Leading Role,"They Shoot Horses, Don't They? ",NO,
1969,Actress -- Supporting Role,"They Shoot Horses, Don't They? ",NO,
1945,Sound,They Were Expendable,NO,Drama
1945,Sound,They Were Expendable,NO,War
1945,Special Effects (archaic category),They Were Expendable,NO,Drama
1945,Special Effects (archaic category),They Were Expendable,NO,War
1938,Short Film (Live Action),They're Always Caught,NO,
2003,Actress -- Supporting Role,Thirteen,NO,Biography
2003,Actress -- Supporting Role,Thirteen,NO,Drama
1963,Documentary (Short Subject),Thirty Million Letters,NO,Documentary
1963,Documentary (Short Subject),Thirty Million Letters,NO,Short
1944,Cinematography,Thirty Seconds over Tokyo,NO,
1944,Special Effects (archaic category),Thirty Seconds over Tokyo,YES,
2002,Short Film (Live Action),This Charming Man (Der Er En Yndig Mand),YES,
1943,Art Direction,This Is the Army,NO,Comedy
1943,Art Direction,This Is the Army,NO,Musical
1943,Art Direction,This Is the Army,NO,War
1943,Music (Scoring),This Is the Army,YES,Comedy
1943,Music (Scoring),This Is the Army,YES,Musical
1943,Music (Scoring),This Is the Army,YES,War
1943,Sound,This Is the Army,NO,Comedy
1943,Sound,This Is the Army,NO,Musical
1943,Sound,This Is the Army,NO,War
1943,Sound,This Land Is Mine,YES,Drama
1943,Sound,This Land Is Mine,YES,War
1945,Music (Scoring),This Love of Ours,NO,Drama
1954,Short Film (Live Action),This Mechanical Age,YES,Comedy
1954,Short Film (Live Action),This Mechanical Age,YES,Documentary
1954,Short Film (Live Action),This Mechanical Age,YES,Short
1963,Actor -- Leading Role,This Sporting Life,NO,Drama
1963,Actor -- Leading Role,This Sporting Life,NO,Sport
1963,Actress -- Leading Role,This Sporting Life,NO,Drama
1963,Actress -- Leading Role,This Sporting Life,NO,Sport
1972,Documentary (Short Subject),This Tiny World,YES,
2008,Short Film (Animated),This Way Up,NO,Animation
2008,Short Film (Animated),This Way Up,NO,Short
1941,Music (Scoring),This Woman Is Mine,NO,Drama
1942,Art Direction,This above All,YES,
1942,Cinematography,This above All,NO,
1942,Film Editing,This above All,NO,
1942,Sound,This above All,NO,
1967,Actress -- Supporting Role,Thoroughly Modern Millie,NO,Comedy
1967,Actress -- Supporting Role,Thoroughly Modern Millie,NO,Musical
1967,Art Direction,Thoroughly Modern Millie,NO,Comedy
1967,Art Direction,Thoroughly Modern Millie,NO,Musical
1967,Costume Design,Thoroughly Modern Millie,NO,Comedy
1967,Costume Design,Thoroughly Modern Millie,NO,Musical
1967,Music (Scoring),Thoroughly Modern Millie,YES,Comedy
1967,Music (Scoring),Thoroughly Modern Millie,YES,Musical
1967,Music (Scoring),Thoroughly Modern Millie,NO,Comedy
1967,Music (Scoring),Thoroughly Modern Millie,NO,Musical
1967,Music (Song),Thoroughly Modern Millie,NO,Comedy
1967,Music (Song),Thoroughly Modern Millie,NO,Musical
1967,Sound,Thoroughly Modern Millie,NO,Comedy
1967,Sound,Thoroughly Modern Millie,NO,Musical
1965,Writing,Those Magnificent Men in Their Flying Machines,NO,
1943,Art Direction,Thousands Cheer,NO,Comedy
1943,Art Direction,Thousands Cheer,NO,Drama
1943,Art Direction,Thousands Cheer,NO,Musical
1943,Art Direction,Thousands Cheer,NO,Romance
1943,Cinematography,Thousands Cheer,NO,Comedy
1943,Cinematography,Thousands Cheer,NO,Drama
1943,Cinematography,Thousands Cheer,NO,Musical
1943,Cinematography,Thousands Cheer,NO,Romance
1943,Music (Scoring),Thousands Cheer,NO,Comedy
1943,Music (Scoring),Thousands Cheer,NO,Drama
1943,Music (Scoring),Thousands Cheer,NO,Musical
1943,Music (Scoring),Thousands Cheer,NO,Romance
1954,Cinematography,Three Coins in the Fountain,YES,Drama
1954,Music (Song),Three Coins in the Fountain,YES,Drama
1954,Best Picture,Three Coins in the Fountain,NO,Drama
1938,Actress -- Leading Role,Three Comrades,NO,Drama
1938,Actress -- Leading Role,Three Comrades,NO,Romance
1975,Film Editing,Three Days of the Condor,NO,Mystery
1975,Film Editing,Three Days of the Condor,NO,Thriller
1955,Short Film (Live Action),Three Kisses,NO,Short
1950,Music (Scoring),Three Little Words,NO,Biography
1950,Music (Scoring),Three Little Words,NO,Comedy
1950,Music (Scoring),Three Little Words,NO,Musical
1950,Music (Scoring),Three Little Words,NO,Romance
1985,Foreign Language Film,Three Men and a Cradle,NO,
1935,Short Film (Animated),Three Orphan Kittens,YES,Animation
1935,Short Film (Animated),Three Orphan Kittens,YES,Comedy
1935,Short Film (Animated),Three Orphan Kittens,YES,Family
1935,Short Film (Animated),Three Orphan Kittens,YES,Short
1936,Best Picture,Three Smart Girls,NO,Comedy
1936,Best Picture,Three Smart Girls,NO,Musical
1936,Best Picture,Three Smart Girls,NO,Romance
1936,Sound,Three Smart Girls,NO,Comedy
1936,Sound,Three Smart Girls,NO,Musical
1936,Sound,Three Smart Girls,NO,Romance
1936,Writing,Three Smart Girls,NO,Comedy
1936,Writing,Three Smart Girls,NO,Musical
1936,Writing,Three Smart Girls,NO,Romance
1987,Actress -- Supporting Role,Throw Momma from the Train,NO,Comedy
1987,Actress -- Supporting Role,Throw Momma from the Train,NO,Crime
1965,Visual Effects,Thunderball,YES,Action
1965,Visual Effects,Thunderball,YES,Adventure
1965,Visual Effects,Thunderball,YES,Thriller
1974,Actor -- Supporting Role,Thunderbolt and Lightfoot,NO,Comedy
1974,Actor -- Supporting Role,Thunderbolt and Lightfoot,NO,Crime
1974,Actor -- Supporting Role,Thunderbolt and Lightfoot,NO,Drama
1954,Documentary (Short Subject),Thursday's Children,YES,Documentary
1954,Documentary (Short Subject),Thursday's Children,YES,Short
2005,Animated Feature Film,Tim Burton's Corpse Bride,NO,
1938,Short Film (Live Action),Timber Toppers,NO,Short
1970,Documentary (Short Subject),Time Is Running Out,NO,Documentary
1970,Documentary (Short Subject),Time Is Running Out,NO,Short
1965,Short Film (Live Action),Time Piece,NO,Comedy
1965,Short Film (Live Action),Time Piece,NO,Fantasy
1965,Short Film (Live Action),Time Piece,NO,Short
1956,Short Film (Live Action),Time Stood Still,NO,Short
1940,Music (Scoring),Tin Pan Alley,YES,Drama
1940,Music (Scoring),Tin Pan Alley,YES,Musical
1940,Music (Scoring),Tin Pan Alley,YES,Romance
1988,Short Film (Animated),Tin Toy,YES,Animation
1988,Short Film (Animated),Tin Toy,YES,Family
1988,Short Film (Animated),Tin Toy,YES,Fantasy
1988,Short Film (Animated),Tin Toy,YES,Short
1935,Short Film (Live Action),Tit for Tat,NO,Comedy
1935,Short Film (Live Action),Tit for Tat,NO,Family
1935,Short Film (Live Action),Tit for Tat,NO,Short
1997,Actress -- Leading Role,Titanic,NO,Drama
1997,Actress -- Leading Role,Titanic,NO,Romance
1997,Actress -- Supporting Role,Titanic,NO,Drama
1997,Actress -- Supporting Role,Titanic,NO,Romance
1997,Art Direction,Titanic,YES,Drama
1997,Art Direction,Titanic,YES,Romance
1997,Cinematography,Titanic,YES,Drama
1997,Cinematography,Titanic,YES,Romance
1997,Costume Design,Titanic,YES,Drama
1997,Costume Design,Titanic,YES,Romance
1997,Directing,Titanic,YES,Drama
1997,Directing,Titanic,YES,Romance
1997,Film Editing,Titanic,YES,Drama
1997,Film Editing,Titanic,YES,Romance
1997,Makeup,Titanic,NO,Drama
1997,Makeup,Titanic,NO,Romance
1997,Music (Scoring),Titanic,YES,Drama
1997,Music (Scoring),Titanic,YES,Romance
1997,Music (Song),Titanic,YES,Drama
1997,Music (Song),Titanic,YES,Romance
1997,Best Picture,Titanic,YES,Drama
1997,Best Picture,Titanic,YES,Romance
1997,Sound,Titanic,YES,Drama
1997,Sound,Titanic,YES,Romance
1997,Sound Editing,Titanic,YES,Drama
1997,Sound Editing,Titanic,YES,Romance
1997,Visual Effects,Titanic,YES,Drama
1997,Visual Effects,Titanic,YES,Romance
1953,Art Direction,Titanic,NO,Drama
1953,Art Direction,Titanic,NO,History
1953,Art Direction,Titanic,NO,Romance
1953,Writing,Titanic,YES,Drama
1953,Writing,Titanic,YES,History
1953,Writing,Titanic,YES,Romance
1999,Costume Design,Titus,NO,Drama
1999,Costume Design,Titus,NO,History
1999,Costume Design,Titus,NO,Thriller
1962,Foreign Language Film,Tlayucan,NO,Comedy
